,id,text,Unnamed: 2,amir,charles,moindze,sent_id,question_id,label,similarity
280,744,La situation est tellement complexe que je me sens totalement incompétent pour faire des propositions précises.,35387,,,,2,UHJvcG9zYWw6YjFiMjhjMzYtMjA5Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
281,745,D'autre part il faut revoir d'urgence le management dans la fonction publique qui est très souvent incompétent.,37457,,,,2,UHJvcG9zYWw6ZDA1Yzk5YmEtMjBiZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
282,746,Une majorité de nos élus sont-ils corrompus ?,39543,,,,8,UHJvcG9zYWw6N2I2M2ZhMTItMjBlNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
283,747,Finir avec un etat corrompu.,40317,,,,3,UHJvcG9zYWw6ZjBiOWFiZGMtMjBmMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
284,748,"L'état doit contrôler car il ne peut être que le seul garant de la bonne application des lois et réglementation sur l'ensemble du territoire .les élus locaux ont trop d'intérêt  (copinage, favoritisme) sur leur territoire pour décider dans l'intérêt général.",40881,,,,0,UHJvcG9zYWw6YmM2YTMwYzMtMjEzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
285,749,"Trop de fonctionnaire, trop incompétent, trop payé, retraite injuste par rapport au privé.",41040,,,,0,UHJvcG9zYWw6NzM4M2FmOTAtMjE0MC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
286,750,"- maintien dans chaque chef-lieu de canton d'un guichet unique administratif polyvalent permettant aux personnes n'ayant pas internet ou ne sachant pas l'utiliser, d'être  assistés  dans leurs démarches  - J'en oublie certainement mais pas besoin d'avoir une grande imagination pour savoirque nous avons des couches administratives pléthoriques  et qu'il serait très  facile d'en supprimer pour un peu qu'il y ait une volonté  politique capable de résister au copinage politique et la peur de perdre un statut et une sinécure.",41346,,,,8,UHJvcG9zYWw6OTM2NjJhYWMtMjE0OS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
287,751,un ministre ou secrétaire d'état ne devrait être nommé qu'en raison de réelles compétence et non pas  par copinage - marre des incompétents.,41481,,,,0,UHJvcG9zYWw6NDlkZTNmZmQtMjE0ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
288,752,aucune administrations ne prend en compte les difficultés immédiates souvent le personnel est lui même  blasé et incompétent .,41949,,,,0,UHJvcG9zYWw6OTY5YzNjNTItMjE1MS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
289,753,Trop d'encadrants incompétents.,42123,,,,1,UHJvcG9zYWw6NmY2Yjc2NTktMjE1NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
290,754,le gouvernement actuel est incompétent,42291,,,,1,UHJvcG9zYWw6NGUyZDJlYjItMjE1OC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
291,755,"La réduction drastique des personnels rend les services publics inefficaces, inaccessibles du fait de leur regroupement dans les métropoles, incompétents du fait des salaires peu attractifs proposés aux agents.",43228,,,,1,UHJvcG9zYWw6OGE5MWI4NmItMjE2Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
292,756,"Le prestige de la France ne passe plus depuis longtemps par le décorum et les réceptions (sauf, peut-être, pour certains chefs d'Etat corrompus).",43561,,,,5,UHJvcG9zYWw6NWYyZGE4YTAtMjE3Mi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
293,757,"Inadaptée aux actifs, mal aimable et trop spécialiste donc incompétente MAIS en évolution positive pour certaines d'entre elles.",43596,,,,0,UHJvcG9zYWw6OTE3NDUwMjAtMjE3My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
294,758,"En cas d'erreur, il est impossible de rectifier les infos en ligne et après rendez-vous, la personne sollicitée s'avère également incompétente.",43718,,,,7,UHJvcG9zYWw6MzZjNzdhNzctMjE3Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
295,759,Suite à cet entretien je pense que les ministres s'apercevront que bon nombre de hauts fonctionnaires sont incompétents et ne sont pas à même de suivre la politique mise en place par le Président de la République et son Premier Ministre avec son Gouvernement.,44663,,,,3,UHJvcG9zYWw6Mzc3YjViNGQtMjE4Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
296,760,"( cette technostructure payée à pris d'or est de plus souvent incompétente )  Quand on voit comment sont gérées les finances publiques, c’est véritablement scandaleux de les rémunérer ainsi, vu leurs piètres résultats.",44728,,,,36,UHJvcG9zYWw6OTk3YWFmNzQtMjE4Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
297,761,"Un ministre des affaires étrangères qui aura exercé 14 mois dans sa fonction aura les mêmes privilèges que le ministre des affaires étrangères qui aura œuvré pendant tout le mandat du président, là encore ce n'est pas normal, pour moi il n'a le droit à rien, surtout qu'il a eu ce poste par copinage.",44869,,,,8,UHJvcG9zYWw6YzNiOGI0NTAtMjE4Ny0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
298,762,Il est important d'entendre le peuple mais je pense qu'on peut largement faire des économies dans la gestion administrative de la France (réduction des salaires et des postes inutiles gérés par des personnes incompétentes et bornées).,45148,,,,1,UHJvcG9zYWw6ODA1MjRkMWQtMjE4YS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
299,763,"Nous ressentons une crise de la représentativité, avec des élus corrompus et carriéristes, sans valeurs morales, déconnectés de notre quotidien, et désintéressés de nos besoins les plus élémentaires.",45475,,,,0,UHJvcG9zYWw6YTllMjdhNzQtMjE4Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
300,764,"les dirigeants incompétents, maltraitants ne doivent plus être soutenus par les politiques + décentralisation des centres de pouvoir décisionnel+représentation des usagers avec pouvoir de décision et pas simplement consultatif",46443,,,,0,UHJvcG9zYWw6OTY3YTQyYjgtMjFhNC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
301,765,"Elle peut néanmoins être sérieusement améliorée, d'abord en renforçant la responsabilité des agents publics (cad en sanctionnant et en éliminant des services de l’État les agents manifestement incompétents qui abusent de la protection que leur accorde le statut des fonctionnaires et en récompensant mieux ce qui font un effort particulier.",46724,,,,1,UHJvcG9zYWw6ZTAwNWQ3ODMtMjFhYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
302,766,"Beaucoup trop d'échelons, des postes en doublon qui n'ont aucune utilité et avec des fonctionnaires TERRITORIAUX incompétents.",47449,,,,0,UHJvcG9zYWw6ODUwMWI5NDEtMjFkNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
303,767,"L'administration est lourde comme d'autres pays, mais elle est surtout incompétente.",47462,,,,0,UHJvcG9zYWw6Yjc1ODAxNDUtMjFkZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
304,768,Je pense que l'Etat est corrompu et non souverain.,47464,,,,2,UHJvcG9zYWw6Yjc1ODAxNDUtMjFkZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
305,769,"Il y a certainement moins de problèmes d'organisation générale que de direction : tous les secteurs sont couverts, tant pour l'action que le contrôle, tant à l'échelon national que local ou même la sécurité sociale, mais les directeurs sont incompétents à affronter le monde tel qu'il est.",47482,,,,0,UHJvcG9zYWw6NjlmMzY2NjYtMjFmMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
306,770,"Travaillant pour l'Etat, je vis au quotidien la lourdeur des procédures, la contrainte RH, la difficulté de faire évoluer des organisations paralysées par des problématiques de personnel (combien de personnels incompétents, inadaptés, ancrés sur un poste pendant des dizaines d'année).",47603,,,,0,UHJvcG9zYWw6YTkxYTJkNDEtMjIwNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
307,771,Toutes les décisions sont prises à Paris par des hauts fonctionnaires incompétents et trop payés.,48595,,,,1,UHJvcG9zYWw6ZGMxYzQxYTAtMjIyMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
308,772,"Vous avez beaux avoir un super dossier, de l'expérience et faire un très bon oral si le poulain est dans les postulants il sera prix même s'il est incompétent pour le poste.",49471,,,,6,UHJvcG9zYWw6NzJjZWIzYTQtMjIzMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
309,773,"je proposerais que se forment des groupes de travail au niveau des territoires , et pour cela que les élus cessent de coopter des membres sur la base du copinage mais ouvrent largement la participation .",49773,,,,2,UHJvcG9zYWw6NjEwYTNjMDItMjIzOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
310,774,J’en ai marre de tous ces fonctionnaires incompétents qui ne connaissent pas la loi française et qui sont payés à faire des remarques désobligeantes.,50236,,,,2,UHJvcG9zYWw6OGZjOTgxMDItMjI0MS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
311,775,Beaucoup trop de copinage.,50601,,,,13,UHJvcG9zYWw6OTdkYzJkYzYtMjI0Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
312,776,"l'état donne le pouvoir aux régions qui se livrent une compétition pour être les plus attractives , les plus visibles , les plus riches , en ayant plus de moyen si en accord avec la couleur politique du pouvoir ,tout n'est que copinage et arrangements,  Aussi  les décisions des préfets peuvent différer d'une région  à l'autre (ouverture des boulangeries 7 jours sur sept)",51517,,,,0,UHJvcG9zYWw6OWUyOWIwNGEtMjI1NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
313,777,"beaucoup moins de personnel dans certains services qui ne servent à rien et qui sont incompétents (exemple : pole emploi) donc moins de personnes plus de compétences et moins de privilèges (retraite, jours de carence)",52074,,,,0,UHJvcG9zYWw6MmY4ZGIwZDMtMjI1Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
314,778,"J'ai travaillé durant une dizaine d'années dans le FP territoriale et j'en ai démissionné en 2015, écoeurée par le rapport hiérarchique, par les ""passe droit"", par les pressions, par l'absence d'équité, par les copinages, par les abus.",53867,,,,0,UHJvcG9zYWw6ZTYxNDVmYzQtMjJkNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
315,779,Elle devrait évoluer de façon que les fonctionnaires  travaillent comme s'ils était en entreprise  en responsabilité Ceci dit certains font leur travail du mieux qu'ils peuvent mais sont dirigés par des incapables qui sont nommés par le copinage ou par l'ancienneté (ce qui n' 'est pas une référence .,54183,,,,1,UHJvcG9zYWw6NGY4ZGZjYjItMjJlMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
316,780,Vaut mieux un jeune sans ancienneté compétent qu'un ancien incompétent),54184,,,,2,UHJvcG9zYWw6NGY4ZGZjYjItMjJlMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
317,781,nous ne sommes pas des blaireaux nous sommes en 2019 nous n'avons plus besoin de se rendre dans un bureau pour être reçu comme de la bouse par une poulette pimpante qui est arrivé à ce poste par copinage avec le chef de service et qui est bon uniquement à vous dire on peut rien faire pour vous !,54340,,,,10,UHJvcG9zYWw6YzUwYjcwMTQtMjJlMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
318,782,"Les administrations ressemblent trop à l'armée mexicaine, il faut virer la moitié de tous ceux qui sortent de l'ENA, science po etc Ils sont trop souvent incompétents et inutiles.",54423,,,,1,UHJvcG9zYWw6M2Y0YWIwZWUtMjJlNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
319,783,"Parmi les raison de cet échec, un cursus de formation des élites trop monolithique (ENA) générant un phénomène de Nomenklatura et de « copinage » qui suscite le rejet, la colère voire la haine de nos concitoyens Il faut donc envoyer des signaux simples et clairs pour tenter de calmer ce rejet et permettre d’intégrer des profils ayant des formations et expériences diverses et variées, mais surtout proches des vrais problématiques du terrain, ayant du bon sens et de l'empathie Donc un pré-requis: suppression de l'ENA et des avantages acquis en termes d'emploi à vie et de ""reclassement"" dans des sinécures dorées  Par ailleurs il ne faut garder que 3 niveaux d'administration en France: Etat, Régions et Communes (avec un nombre réduit à 8000 environ).",54537,,,,1,UHJvcG9zYWw6MDgyMjIzNDktMjJlOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
320,784,"- Faire la chasse aux doublons, aux incompétents, aux comités et commissions consultatives diverses et variées coûteuses et inutiles.",55466,,,,2,UHJvcG9zYWw6Y2Q1MWRhODUtMjMwMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
321,785,"A remettre tout à plat car aujourd'hui les politiques sont des incompétents, menteurs et mafieux.regardez Macro et sa troupe",56598,,,,0,UHJvcG9zYWw6ODc4ZjBlMmEtMjMxNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
322,786,"---Conseil économique, social et environnemental---  La désignation des membres de cette assemblée est, on ne peut plus obscure (copinage?).",56812,,,,0,UHJvcG9zYWw6YTBhODEwOTYtMjMxYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
323,787,"Ainsi l'un pourra perdre son boulot si il est incompétent, l'autre pourra subir des pénalités.",57147,,,,7,UHJvcG9zYWw6NGQwNjE4Y2YtMjMyMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
324,788,"Beaucoup d'employés nonchalant et incompétent dès lors que l'usager ne rentre pas dans ""les cases"".",57344,,,,1,UHJvcG9zYWw6YmJlNGFiY2ItMjMyNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
325,789,Il faut peut-être revoir les créations de Secrétariats d'Etat de copinage et de complaisance qui n'ont aucune efficacité,57777,,,,1,UHJvcG9zYWw6MTkwMWY3NzktMjMzMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
326,790,"Néanmoins, il reste encore beaucoup de lourdeur, un manque de transparence, parfois une impression de copinage (par ex.",58633,,,,1,UHJvcG9zYWw6ZjJmZDQyYWItMjM0Ni0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
327,791,Ceux qui sont improductifs ou servent à recycler les politiques et hauts fonctionnaires incompétents doivent être supprimés.,58864,,,,12,UHJvcG9zYWw6OGM3NGFjZDgtMjM1Mi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
328,792,"moins de complication, moins de délais, moins de gens incompétents dans les administrations, il faudrait peut être commencer à arrêter de les recruter par concours ^^ et faire comme dans le privé, recruter les gens qui y travaillent sur leurs compétences, capacités, savoirs-faire et motivation.",59089,,,,1,UHJvcG9zYWw6ZTcwOWQ0MzEtMjM4Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
329,793,Suppression de l'ENA qui n'a plus de sens dans le fonctionnement de la société actuelle et ne fonctionne que par copinage.,59608,,,,0,UHJvcG9zYWw6OTdmMGM1NzMtMjNhOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
330,794,"2-simplifier les strates administratives et mieux définir les tâches 3- évaluer l'action des multiples commissions dont les actions totalement opaques grèvent le budget, et supprimer       celles révélées inutiles (considérées par nombre de citoyens comme favorisant le copinage) 4-supprimer les privilèges considérés comme indus:      indemnité parlementaire non contrôlée      pactole du Sénat     cumul des retraites des élus (interdit aux citoyens)     privilèges accordés aux anciens dirigeants de l'Etat (appartement, bureau, voiture, garde du corps.)",59919,,,,4,UHJvcG9zYWw6ZDI4OGFhYWUtMjNhZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
331,795,"Trop complexe pour être efficace Diminuer ou regrouper le nombre d'agences (ex le contrôle sanitaire répartie a ce jour en 3 entités) Laisser aux régions la gestion des hôpitaux  Avoir une politique RH conforme au privé Trop de responsable par catégories nuit à l'efficacité Analyser le nombre de fonctionnaires par rapport aux fonctionnels et vous verrez que l'on peut diminuer drastiquement le nombre (au delà des 120000 suppressions normalement programmés) Mise en place du droit au licenciement pour la fonction publique Renforcer les secteurs (Education, Police, Justice) et diminuer les autres secteurs par la modernisation et la digitalisation Avant de renforcer l'Education Nationale, il faut remettre en question sa gestion par des technocrates Se poser les bonnes questions : comment se fait il que le nombre des personnels de l'éducation (tous confondus Public + Privé) sont constant alors que les effectifs d'élèves diminuent et que les syndicats demandent encore plus d'embauche - Que font les professeurs, maitres d'écoles non affectés à une école élémentaire, collège, lycée et ne parlons de la parodie universitaire (nb heures enseignés par les professeurs par rapport aux salaires) Transformer la formation pour adultes - arrêter le gaspillage en mettant en place une gestion efficace et répondant aux besoins des entreprises - Stop a la gestion de la formation professionnelle par des syndicats (qui pour la plupart reste au chaud dans des bureaux et sorte pour contester quand il fait beau) Mettre fin aux ""pôles emplois"" , pole d'incompétents gérer par des incompétents - Cette compétence doit être prise en charge par région et gérer par un collège d'entrepreneurs, voire des chambres de commerces et d'industries Ceci afin de permettre aux demandeurs d'emplois d'avoir une formation correspondant aux besoins proche de leurs régions et d'être accompagner pour un retour à l'emploi",60235,,,,0,UHJvcG9zYWw6MDc1NWZjYzAtMjNiNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
332,796,12- MORALISER : aucun titulaire d’un emploi public ne doit être recevable à jouer des logiques de réseau et de copinage (C’EST TROP SOUVENT AU DÉTRIMENT DE L’INTÉRÊT GÉNÉRAL VOIRE DE L’ETAT DE DROIT).,61424,,,,43,UHJvcG9zYWw6NDAzOTkwZTYtMjNkYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
333,797,ou incompétent venait à donner des réponses erronées au citoyen lambda qui le questionne … alors au lieu de faire simple … on complexifie encore et encore car un fonctionnaire ne doit pas se tromper … il faut qu'il apparaisse comme tout puissant et/ou inaccessible … si ce n'est lui .,62079,,,,2,UHJvcG9zYWw6Y2I3ZjU3ZGMtMjNlOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,inclassable,
334,798,"Bon nombre de fonctionnaires ayant obtenus les diplômes nécessaires sont incompétents, alors que d'autres sur le terrain exercent les mêmes actions sans diplôme.",62270,,,,1,UHJvcG9zYWw6YjJmNDBhOGEtMjNlZi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
335,799,"empétrer dans de la paperasserie et reglement inutile,caduc,voir nocif,tout ça fabriquer par des incompétents,histoire occuper son temp de travail!!",63128,,,,0,UHJvcG9zYWw6NWY1MmZlYzItMjQxMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,dissident,
336,800,Pourquoi sommes nous confrontés à ce type de situation (ce cas n'est pas isolé sur l'ensemble de notre territoire) : - Est-ce que nos élus sont totalement incompétents ?,63525,,,,2,UHJvcG9zYWw6YTRhYWQ4YzktMjQ2NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,
